2026-04-25 17:08:33,622: Logging to runs/lstm_strong_60ep_seed23_2504_170833/output.log initialized.
2026-04-25 17:08:33,622: ### Folder structure created at runs/lstm_strong_60ep_seed23_2504_170833
2026-04-25 17:08:33,622: ### Run configurations for lstm_strong_60ep_seed23
2026-04-25 17:08:33,622: experiment_name: lstm_strong_60ep_seed23
2026-04-25 17:08:33,622: run_dir: runs/lstm_strong_60ep_seed23_2504_170833
2026-04-25 17:08:33,622: train_basin_file: experiments/basin_lists/study_network_basins.txt
2026-04-25 17:08:33,622: validation_basin_file: experiments/basin_lists/study_network_basins.txt
2026-04-25 17:08:33,622: test_basin_file: experiments/basin_lists/study_network_basins.txt
2026-04-25 17:08:33,622: train_start_date: 1990-01-01 00:00:00
2026-04-25 17:08:33,622: train_end_date: 1999-12-31 00:00:00
2026-04-25 17:08:33,622: validation_start_date: 2000-01-01 00:00:00
2026-04-25 17:08:33,622: validation_end_date: 2004-12-31 00:00:00
2026-04-25 17:08:33,622: test_start_date: 2005-01-01 00:00:00
2026-04-25 17:08:33,622: test_end_date: 2008-12-31 00:00:00
2026-04-25 17:08:33,622: device: cpu
2026-04-25 17:08:33,622: validate_every: 1
2026-04-25 17:08:33,622: validate_n_random_basins: 23
2026-04-25 17:08:33,622: metrics: ['NSE']
2026-04-25 17:08:33,622: model: cudalstm
2026-04-25 17:08:33,622: head: regression
2026-04-25 17:08:33,622: output_activation: linear
2026-04-25 17:08:33,622: hidden_size: 64
2026-04-25 17:08:33,622: initial_forget_bias: 3
2026-04-25 17:08:33,622: output_dropout: 0.4
2026-04-25 17:08:33,623: optimizer: Adam
2026-04-25 17:08:33,623: loss: MSE
2026-04-25 17:08:33,623: learning_rate: {0: 0.001}
2026-04-25 17:08:33,623: batch_size: 256
2026-04-25 17:08:33,623: epochs: 60
2026-04-25 17:08:33,623: clip_gradient_norm: 1
2026-04-25 17:08:33,623: predict_last_n: 1
2026-04-25 17:08:33,623: seq_length: 30
2026-04-25 17:08:33,623: num_workers: 4
2026-04-25 17:08:33,623: log_interval: 5
2026-04-25 17:08:33,623: log_tensorboard: False
2026-04-25 17:08:33,623: seed: 23
2026-04-25 17:08:33,623: dataset: camels_us
2026-04-25 17:08:33,623: data_dir: datasets/camels_us
2026-04-25 17:08:33,623: use_basin_id_encoding: True
2026-04-25 17:08:33,623: forcings: ['maurer']
2026-04-25 17:08:33,623: dynamic_inputs: ['PRCP(mm/day)', 'SRAD(W/m2)', 'Tmax(C)', 'Tmin(C)', 'Vp(Pa)']
2026-04-25 17:08:33,623: target_variables: ['QObs(mm/d)']
2026-04-25 17:08:33,623: clip_targets_to_zero: ['QObs(mm/d)']
2026-04-25 17:08:33,623: static_attributes: ['elev_mean', 'area_gages2', 'slope_mean', 'p_mean', 'pet_mean']
2026-04-25 17:08:33,623: number_of_basins: 23
2026-04-25 17:08:33,623: train_dir: runs/lstm_strong_60ep_seed23_2504_170833/train_data
2026-04-25 17:08:33,623: img_log_dir: runs/lstm_strong_60ep_seed23_2504_170833/img_log
2026-04-25 17:08:33,624: ### Device cpu will be used for training
2026-04-25 17:08:33,661: Loading basin data into xarray data set.
2026-04-25 17:08:34,866: Create lookup table and convert to pytorch tensor
2026-04-25 17:09:01,103: Epoch 1 average loss: avg_loss: 0.40226, avg_total_loss: 0.40226
2026-04-25 17:09:07,458: Epoch 1 average validation loss: 0.93519 -- Median validation metrics: avg_loss: 0.93519, NSE: 0.29511
2026-04-25 17:09:28,706: Epoch 2 average loss: avg_loss: 0.30803, avg_total_loss: 0.30803
2026-04-25 17:09:32,596: Epoch 2 average validation loss: 0.89884 -- Median validation metrics: avg_loss: 0.89884, NSE: 0.37307
2026-04-25 17:09:54,271: Epoch 3 average loss: avg_loss: 0.26432, avg_total_loss: 0.26432
2026-04-25 17:09:58,184: Epoch 3 average validation loss: 0.90000 -- Median validation metrics: avg_loss: 0.90000, NSE: 0.40752
2026-04-25 17:10:19,137: Epoch 4 average loss: avg_loss: 0.24089, avg_total_loss: 0.24089
2026-04-25 17:10:22,865: Epoch 4 average validation loss: 0.88974 -- Median validation metrics: avg_loss: 0.88974, NSE: 0.42359
2026-04-25 17:10:45,155: Epoch 5 average loss: avg_loss: 0.22438, avg_total_loss: 0.22438
2026-04-25 17:10:48,896: Epoch 5 average validation loss: 0.87018 -- Median validation metrics: avg_loss: 0.87018, NSE: 0.39367
2026-04-25 17:11:09,832: Epoch 6 average loss: avg_loss: 0.20948, avg_total_loss: 0.20948
2026-04-25 17:11:13,604: Epoch 6 average validation loss: 0.86454 -- Median validation metrics: avg_loss: 0.86454, NSE: 0.42558
2026-04-25 17:11:34,365: Epoch 7 average loss: avg_loss: 0.19672, avg_total_loss: 0.19672
2026-04-25 17:11:38,218: Epoch 7 average validation loss: 0.86611 -- Median validation metrics: avg_loss: 0.86611, NSE: 0.34179
2026-04-25 17:11:59,006: Epoch 8 average loss: avg_loss: 0.17843, avg_total_loss: 0.17843
2026-04-25 17:12:03,658: Epoch 8 average validation loss: 0.85099 -- Median validation metrics: avg_loss: 0.85099, NSE: 0.41062
2026-04-25 17:12:28,665: Epoch 9 average loss: avg_loss: 0.17379, avg_total_loss: 0.17379
2026-04-25 17:12:36,577: Epoch 9 average validation loss: 0.85841 -- Median validation metrics: avg_loss: 0.85841, NSE: 0.37193
2026-04-25 17:13:01,150: Epoch 10 average loss: avg_loss: 0.16667, avg_total_loss: 0.16667
2026-04-25 17:13:06,115: Epoch 10 average validation loss: 0.85933 -- Median validation metrics: avg_loss: 0.85933, NSE: 0.38759
2026-04-25 17:13:28,032: Epoch 11 average loss: avg_loss: 0.15722, avg_total_loss: 0.15722
2026-04-25 17:13:31,906: Epoch 11 average validation loss: 0.85996 -- Median validation metrics: avg_loss: 0.85996, NSE: 0.42082
2026-04-25 17:13:54,028: Epoch 12 average loss: avg_loss: 0.15886, avg_total_loss: 0.15886
2026-04-25 17:13:57,741: Epoch 12 average validation loss: 0.85456 -- Median validation metrics: avg_loss: 0.85456, NSE: 0.37884
2026-04-25 17:14:19,495: Epoch 13 average loss: avg_loss: 0.15160, avg_total_loss: 0.15160
2026-04-25 17:14:23,313: Epoch 13 average validation loss: 0.86446 -- Median validation metrics: avg_loss: 0.86446, NSE: 0.30446
2026-04-25 17:14:44,824: Epoch 14 average loss: avg_loss: 0.14226, avg_total_loss: 0.14226
